...1,gene_id,moduleColor,GS.light,p.GS.light,baseMean,log2FoldChange,padj,product,gene,EC_number
NC_007677.1_WP_237701911.1,NC_007677.1_WP_237701911.1,turquoise,-0.676051743789593,0.00403962333147134,8850.68208240086,-0.20357991287575722,0.04383823190824479,rhomboid family intramembrane serine protease,NA,NA
NC_007677.1_WP_112904185.1,NC_007677.1_WP_112904185.1,turquoise,-0.798295089319369,2.09704933459e-4,12183.305112247577,-0.521094541410093,2.2045673542843523e-6,aldehyde dehydrogenase family protein,NA,NA
NC_007677.1_WP_193345373.1,NC_007677.1_WP_193345373.1,pink,-0.49750289754806,0.0498967025465764,4743.825776316365,-0.39846083923715536,0.009446610481879324,class 1 fructose-bisphosphatase,fbp,3.1.3.11
NC_007677.1_WP_011403157.1,NC_007677.1_WP_011403157.1,turquoise,-0.691501137598484,0.00300544488713426,2001.9188161286002,-0.43748378672787375,0.00344066761845837,hypothetical protein,NA,NA
NC_007677.1_WP_237701999.1,NC_007677.1_WP_237701999.1,brown,0.806865757354286,1.5856676699306e-4,9757.009393758035,0.430248460237803,8.4457581818245e-6,YncE family protein,NA,NA
NC_007677.1_WP_011403891.1,NC_007677.1_WP_011403891.1,brown,0.984729820102964,4.986367710607e-12,2940.528054307044,0.5070045456698444,3.3382151824451343e-20,Na+/H+ antiporter NhaC family protein,NA,NA
NC_007677.1_WP_011405483.1,NC_007677.1_WP_011405483.1,brown,0.959989986162433,3.958538844125641e-9,1357.8621067959857,0.6860243676037273,1.7654915427737862e-16,sodium:solute symporter family protein,NA,NA
NC_007677.1_WP_011405414.1,NC_007677.1_WP_011405414.1,green,-0.0259901387760738,0.92388373816197,2928.3002568096167,-0.03095583833312781,0.7984745270713722,thioredoxin family protein,NA,NA
NC_007677.1_WP_118827358.1,NC_007677.1_WP_118827358.1,turquoise,-0.371233569859583,0.156871767384028,674.149289643054,-0.2403159149656698,0.14972241875126582,hypothetical protein,NA,NA
NC_007677.1_WP_221405821.1,NC_007677.1_WP_221405821.1,yellow,-0.065171292536098,0.810490753613136,3664.079073001553,-0.07344423225066053,0.5332466950108425,DNA mismatch repair endonuclease MutL,mutL,NA
NC_007677.1_WP_011403836.1,NC_007677.1_WP_011403836.1,grey,-0.201242276147723,0.454840657768375,3463.62316963518,-0.0191189102684372,0.8396860303596966,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,dacB,3.4.16.4
NC_007677.1_WP_103017275.1,NC_007677.1_WP_103017275.1,red,-0.536649180900119,0.0320949290231334,4867.67145644497,-0.38585513811789784,0.028198183078393193,prephenate dehydrogenase,NA,NA
NC_007677.1_WP_011405073.1,NC_007677.1_WP_011405073.1,greenyellow,-0.0208246239609983,0.93898228380966,4460.527935190676,0.022442085928061642,0.8340748810637284,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmI,5.4.2.12
NC_007677.1_WP_013062069.1,NC_007677.1_WP_013062069.1,yellow,-0.282122630435374,0.289760283109588,1493.4431593668842,-0.06735343155524663,0.4857527114731133,MotA/TolQ/ExbB proton channel family protein,NA,NA
NC_007677.1_WP_011404266.1,NC_007677.1_WP_011404266.1,turquoise,-0.779207318397115,3.7387832597459e-4,23451.57712760528,-0.7687106140846409,1.2541075838703122e-9,L-glutamate gamma-semialdehyde dehydrogenase,pruA,1.2.1.88
NC_007677.1_WP_043552496.1,NC_007677.1_WP_043552496.1,black,0.566338755918277,0.0221889939835281,11312.341818837527,0.14832817339880044,0.06831073135601443,cytochrome c,NA,NA
NC_007677.1_WP_011404213.1,NC_007677.1_WP_011404213.1,turquoise,-0.899993007427554,2.0520548032831e-6,7662.129312638801,-0.44282733549001013,4.310577037517965e-8,glycerol-3-phosphate dehydrogenase/oxidase,NA,NA
NC_007677.1_WP_011405263.1,NC_007677.1_WP_011405263.1,green,0.333816832904644,0.20637983391232,501.0400248031297,0.17025483378658718,0.30466698565109945,hypothetical protein,NA,NA
NC_007677.1_WP_011405264.1,NC_007677.1_WP_011405264.1,blue,0.336788471253257,0.202119203615566,2135.9253742486962,0.28169821426670105,0.01438825141235318,lipoyl(octanoyl) transferase LipB,lipB,2.3.1.181
NC_007677.1_WP_237701678.1,NC_007677.1_WP_237701678.1,red,-0.443825311058079,0.0850523970146469,19103.420191805424,-0.16593299671619785,0.18126488461531157,M14 family metallopeptidase,NA,NA
NC_007677.1_WP_011402866.1,NC_007677.1_WP_011402866.1,pink,-0.851947839720285,2.80057382491732e-5,15032.029905040192,-0.2882588079770715,7.794266163945058e-5,bifunctional transaldolase/phosoglucose isomerase,NA,2.2.1.2
NC_007677.1_WP_011405108.1,NC_007677.1_WP_011405108.1,blue,0.622318551421389,0.0100421658152702,4559.728676432963,0.1990681068082094,0.04597348964094036,Ig-like domain-containing protein,NA,NA
NC_007677.1_WP_011404696.1,NC_007677.1_WP_011404696.1,purple,0.230859413389965,0.389657669253711,1901.3779839438864,0.11362338353494852,0.38908781818364935,dUTP diphosphatase,dut,3.6.1.23
NC_007677.1_WP_011403209.1,NC_007677.1_WP_011403209.1,blue,-0.144971925099885,0.592171122643918,7812.411742541,0.004920376634205378,0.9691057031097382,glycine betaine/L-proline ABC transporter ATP-binding protein,NA,NA
NC_007677.1_WP_011404198.1,NC_007677.1_WP_011404198.1,black,0.437267690411884,0.0903218512753558,8222.688412339976,0.196606405105236,0.08916147347229568,"NADH-quinone oxidoreductase subunit N",NA,NA
NC_007677.1_WP_164923524.1,NC_007677.1_WP_164923524.1,brown,0.761983152547265,6.018490885766e-4,5117.257439053335,0.3346105188856371,0.0010049063175102072,maltose alpha-D-glucosyltransferase,treS,5.4.99.16
NC_007677.1_WP_202795389.1,NC_007677.1_WP_202795389.1,blue,0.405836585214533,0.118837267359693,7663.70615271996,0.38621169894247465,0.0073248968383698675,translational GTPase TypA,typA,NA
NC_007677.1_WP_011404937.1,NC_007677.1_WP_011404937.1,brown,0.95129247580905,1.53260798471983e-8,3699.542604724507,0.7435013600545318,4.2288531733044655e-13,"NAD(P)/FAD-dependent oxidoreductase",NA,NA
NC_007677.1_WP_118828851.1,NC_007677.1_WP_118828851.1,yellow,0.407635024131379,0.117055233408498,6837.8534030876735,0.04145690996722415,0.7835148864342534,insulinase family protein,NA,NA
NC_007677.1_WP_011404577.1,NC_007677.1_WP_011404577.1,turquoise,-0.849845190211504,3.0730506892686e-5,2175.1839490855564,-0.24006346466086154,0.0014306596280015474,mechanosensitive ion channel family protein,NA,NA
NC_007677.1_WP_164923659.1,NC_007677.1_WP_164923659.1,yellow,-0.212857652947488,0.428652906813119,1637.3298246862926,-0.06789916663416345,0.359073592811631,SPFH domain-containing protein,NA,NA
NC_007677.1_WP_011403805.1,NC_007677.1_WP_011403805.1,blue,0.00387315123005544,0.988641870908923,4067.6797452066958,0.07475643774633171,0.7396833185999532,50S ribosomal protein L14,rplN,NA
NC_007677.1_WP_011404431.1,NC_007677.1_WP_011404431.1,blue,0.779464563350651,3.7111431290256e-4,533.3623725004899,0.825447982610195,7.761417853405922e-7,"NAD(P)-dependent alcohol dehydrogenase",NA,NA
NC_007677.1_WP_011405258.1,NC_007677.1_WP_011405258.1,turquoise,-0.760059279022498,6.3319636964772e-4,8983.122986702248,-0.5497346665737508,8.34536471764367e-6,hypothetical protein,NA,NA
NC_007677.1_WP_011403571.1,NC_007677.1_WP_011403571.1,brown,0.510293397546061,0.0434253815671126,1745.3234377981996,0.15001368762917705,0.22180386086451054,porin,NA,NA
NC_007677.1_WP_011404369.1,NC_007677.1_WP_011404369.1,purple,0.549276043357192,0.0275392855985586,8766.626283890504,0.09111001686922038,0.36038016643642906,tyrosine--tRNA ligase,tyrS,6.1.1.1
NC_007677.1_WP_011404579.1,NC_007677.1_WP_011404579.1,black,0.666747252846713,0.00478897480115508,3660.7862523075332,0.20471975275935747,0.011850853301229784,5'/3'-nucleotidase SurE,surE,3.1.3.6
NC_007677.1_WP_011405068.1,NC_007677.1_WP_011405068.1,blue,0.820215169768122,9.97488657963713e-5,2019.2581731678874,0.5751337826153204,5.838021973750038e-7,flavin reductase family protein,NA,NA
NC_007677.1_WP_011404261.1,NC_007677.1_WP_011404261.1,green,0.286425200268483,0.282149842207617,6316.146589507986,0.13497393377015166,0.20112412661766804,LacI family DNA-binding transcriptional regulator,NA,NA
NC_007677.1_WP_237702027.1,NC_007677.1_WP_237702027.1,yellow,-0.301632397504322,0.256226728543216,649.8933116647975,-0.24094560098754741,0.07966134030090617,hypothetical protein,NA,NA
NC_007677.1_WP_011403121.1,NC_007677.1_WP_011403121.1,turquoise,-0.229709527059131,0.392089452708017,1557.105672911278,-0.05479448034187406,0.5628442849861298,MlaD family protein,NA,NA
NC_007677.1_WP_112904081.1,NC_007677.1_WP_112904081.1,turquoise,-0.516787922350951,0.0403909405294503,1393.6842291128119,-0.3257481303638883,0.0019223815527830024,SPOR domain-containing protein,NA,NA
NC_007677.1_WP_011403486.1,NC_007677.1_WP_011403486.1,black,0.39876588724869,0.126026321704377,1804.1565192191867,0.14354410636906775,0.3220684394943579,aromatic amino acid ammonia-lyase,NA,NA
NC_007677.1_WP_043552513.1,NC_007677.1_WP_043552513.1,blue,0.640607573148742,0.0075042616844016,1880.5084120578672,0.4043474932719581,0.018584074227171263,hypothetical protein,NA,NA
NC_007677.1_WP_164923596.1,NC_007677.1_WP_164923596.1,red,-0.264116631965853,0.32292304992161,23235.02646577192,-0.05047593812541375,0.5676947556225859,choice-of-anchor J domain-containing protein,NA,NA
NC_007677.1_WP_011403030.1,NC_007677.1_WP_011403030.1,green,-0.195842269678091,0.467281495610297,1632.7434097819162,0.020044836464001188,0.8939438548871986,EAL domain-containing protein,NA,NA
NC_007677.1_WP_011403165.1,NC_007677.1_WP_011403165.1,yellow,-0.184825500038496,0.493172037668732,3840.023822009923,-0.2523687453286089,0.09146291628890298,glycoside hydrolase family 15 protein,NA,NA
NC_007677.1_WP_112902689.1,NC_007677.1_WP_112902689.1,turquoise,-0.736434690184648,0.0011405383748804,1134.7971573894838,-0.3140063290668357,0.0022968520371013574,HEPN domain-containing protein,NA,NA
NC_007677.1_WP_011404384.1,NC_007677.1_WP_011404384.1,turquoise,-0.687818791866847,0.00322996123383503,5122.6002482782815,-0.32152082257746656,0.01057035736394417,phosphoribosylglycinamide formyltransferase,purN,2.1.2.2
NC_007677.1_WP_011404962.1,NC_007677.1_WP_011404962.1,blue,0.289702855530498,0.276433888006769,5220.034231528205,0.30972145923081107,0.029624373996694587,HAD hydrolase-like protein,NA,NA
NC_007677.1_WP_011405494.1,NC_007677.1_WP_011405494.1,turquoise,-0.761534217563664,6.0904724290781e-4,4257.307343081331,-0.49623690939215875,1.918338983659763e-6,HAMP domain-containing sensor histidine kinase,NA,NA
NC_007677.1_WP_011404514.1,NC_007677.1_WP_011404514.1,blue,0.575873174964806,0.0195708411533983,5207.072470657054,0.42701852070518687,3.0472972414359627e-4,UDP-glucose 4-epimerase GalE,galE,5.1.3.2
NC_007677.1_WP_011404223.1,NC_007677.1_WP_011404223.1,green,0.417496242845662,0.107614176093451,2694.073760776602,0.542345787791474,0.0017335809540162082,"NAD(P)-dependent glycerol-3-phosphate dehydrogenase",NA,NA
NC_007677.1_WP_011403312.1,NC_007677.1_WP_011403312.1,purple,0.398423729565608,0.126381655247588,1873.709942679462,0.13362213314356597,0.26063910069771096,nucleoside transporter C-terminal domain-containing protein,NA,NA
NC_007677.1_WP_013062161.1,NC_007677.1_WP_013062161.1,greenyellow,-0.11247158583058,0.678352207388223,6203.940099851094,0.049943566444371514,0.5931938503757482,acyl-CoA dehydrogenase,NA,NA
NC_007677.1_WP_011404200.1,NC_007677.1_WP_011404200.1,tan,0.670007317475719,0.00451472752353781,1292.4794624002893,0.20482357750761962,0.09150791542981754,sigma-54-dependent Fis family transcriptional regulator,NA,NA
NC_007677.1_WP_011402865.1,NC_007677.1_WP_011402865.1,magenta,-0.283059235948828,0.288093257706687,3066.6592040874366,-0.055534259971195696,0.6944551453631049,decarboxylating 6-phosphogluconate dehydrogenase,gnd,NA
NC_007677.1_WP_011402976.1,NC_007677.1_WP_011402976.1,blue,0.406289662021612,0.118386556614283,7553.461105698496,0.21141220524618273,0.1074553768154589,RNA-guided endonuclease TnpB family protein,NA,NA
NC_007677.1_WP_011403683.1,NC_007677.1_WP_011403683.1,magenta,-0.608721587328261,0.0123337877741265,570.6933708276072,-0.10301287990749468,0.2871159772829717,cobalamin-independent methionine synthase II family protein,NA,NA
NC_007677.1_WP_011404136.1,NC_007677.1_WP_011404136.1,green,-0.28457651874913,0.285404923781359,10490.794903788796,-0.06087364821233979,0.7275669339360911,cysteine desulfurase,NA,NA
NC_007677.1_WP_221231426.1,NC_007677.1_WP_221231426.1,grey,-0.0557662308441627,0.837471445368326,211.65410627455134,-0.05892457816466502,0.7696206043231235,hypothetical protein,NA,NA
NC_007677.1_WP_013061282.1,NC_007677.1_WP_013061282.1,red,-0.272600139667564,0.307035045007622,7865.337056478183,-0.5351932083548823,0.2387407875830581,universal stress protein,NA,NA
NC_007677.1_WP_011405020.1,NC_007677.1_WP_011405020.1,grey,0.184139219794235,0.494807078283191,2798.319391579946,-0.04029734953780891,0.7079221969405481,phosphate ABC transporter ATP-binding protein PstB,pstB,7.3.2.1
NC_007677.1_WP_011403303.1,NC_007677.1_WP_011403303.1,green,0.179205683821522,0.50663628904265,4449.1787355876495,0.0812268894807413,0.3917764372385741,uridine kinase,udk,2.7.1.48
NC_007677.1_WP_011404245.1,NC_007677.1_WP_011404245.1,brown,0.429131854960915,0.0971783309028707,14440.015213801984,0.07318764145136832,0.5519895698820803,IMP dehydrogenase,guaB,1.1.1.205
NC_007677.1_WP_118826748.1,NC_007677.1_WP_118826748.1,pink,-0.661617127479645,0.00524741364620159,8094.380201156099,-0.22531059725942523,0.07671475143193314,ribosome maturation factor RimP,NA,NA
NC_007677.1_WP_011405174.1,NC_007677.1_WP_011405174.1,blue,0.49048249039484,0.0537397945600682,195.44121730056375,0.32347481764637526,0.16038993949420075,CC/Se motif family (seleno)protein,NA,NA
NC_007677.1_WP_202795382.1,NC_007677.1_WP_202795382.1,blue,0.622302226494635,0.0100446993131639,805.3955129185473,0.39093784094534295,0.003936632085492927,ACR3 family arsenite efflux transporter,arsB,NA
NC_007677.1_WP_013061618.1,NC_007677.1_WP_013061618.1,blue,0.530261138761366,0.0346070864864112,5815.332410415202,0.43309140686954506,0.003888648620717356,50S ribosomal protein L15,rplO,NA
NC_007677.1_WP_011405059.1,NC_007677.1_WP_011405059.1,magenta,-0.496330413984164,0.0505238770602436,9591.13176681745,-0.047597128185647285,0.5043797891523892,transcription termination factor Rho,rho,3.6.4.-
NC_007677.1_WP_146031930.1,NC_007677.1_WP_146031930.1,green,-0.17134938610321,0.525741569662014,4185.268761492129,0.02836602548351842,0.8584875879115516,hypothetical protein,NA,NA
NC_007677.1_WP_162713382.1,NC_007677.1_WP_162713382.1,blue,0.632550581100999,0.00855054088613995,3393.859645852312,0.22795738880046046,0.016555361769909217,OmpH family outer membrane protein,NA,NA
NC_007677.1_WP_011404582.1,NC_007677.1_WP_011404582.1,blue,0.2144239507555,0.425182373129891,3112.8293069836373,0.08591237382086052,0.3009114527581464,OmpH family outer membrane protein,NA,NA
NC_007677.1_WP_112903041.1,NC_007677.1_WP_112903041.1,blue,0.638031981666578,0.00782700912353934,2100.148953839191,0.20030730139384423,0.01977362580695015,MBL fold metallo-hydrolase,NA,NA
NC_007677.1_WP_011404460.1,NC_007677.1_WP_011404460.1,turquoise,-0.928408602148159,2.13575178939071e-7,4634.8086861458005,-0.42224214610984867,1.3913075037636882e-9,DUF2007 domain-containing protein,NA,NA
NC_007677.1_WP_011403794.1,NC_007677.1_WP_011403794.1,blue,0.527284347849661,0.0358273437627694,5898.227091998568,0.9084739817519984,2.3873481694582966e-4,30S ribosomal protein S10,rpsJ,NA
NC_007677.1_WP_112903911.1,NC_007677.1_WP_112903911.1,brown,0.862308284815345,1.73470009586421e-5,951.9655830408931,0.7170142700759227,4.476731898742407e-6,MBL fold metallo-hydrolase,NA,NA
NC_007677.1_WP_011403694.1,NC_007677.1_WP_011403694.1,turquoise,-0.773395033100901,4.4101279969804e-4,14121.539781641732,-0.3047487661962401,1.5935995904563753e-4,leucine--tRNA ligase,leuS,6.1.1.4
NC_007677.1_WP_011403817.1,NC_007677.1_WP_011403817.1,turquoise,-0.606448361577033,0.0127539567399614,9431.537204579456,-0.3921909801700305,0.005540584729841895,30S ribosomal protein S13,rpsM,NA
NC_007677.1_WP_011404454.1,NC_007677.1_WP_011404454.1,yellow,-0.436898679920148,0.0906251362650537,1949.1622440804347,-0.1611478997417659,0.17636190271879976,asparaginase,ansA,NA
NC_007677.1_WP_237701985.1,NC_007677.1_WP_237701985.1,blue,0.605994743875418,0.0128391274085893,882.4889735182513,0.37407525005522246,2.607886634081664e-4,cupin domain-containing protein,NA,NA
NC_007677.1_WP_011405508.1,NC_007677.1_WP_011405508.1,blue,0.360962692372832,0.169574612052291,12525.75166512089,0.4923905842689089,0.01694532623591029,50S ribosomal protein L20,rplT,NA
NC_007677.1_WP_112905342.1,NC_007677.1_WP_112905342.1,blue,0.369795243318138,0.158610887504982,2078.4693963463683,0.236729802193807,0.09439380015658218,TonB-dependent receptor,NA,NA
NC_007677.1_WP_237701707.1,NC_007677.1_WP_237701707.1,blue,0.682612883021855,0.00357025144576796,1145.9087582099382,0.4945362290852127,1.9733004459353307e-7,DUF2071 domain-containing protein,NA,NA
NC_007677.1_WP_013060921.1,NC_007677.1_WP_013060921.1,turquoise,-0.778497866274326,3.8158937310558e-4,4600.496287231856,-0.4764243093303902,0.0014359359815436365,SusD/RagB family nutrient-binding outer membrane lipoprotein,NA,NA
NC_007677.1_WP_164923639.1,NC_007677.1_WP_164923639.1,yellow,-0.138969957705742,0.607748163587968,1919.1311295135288,-0.7833707718942353,0.09694373381897517,ParM/StbA family protein,NA,NA
NC_007677.1_WP_112903697.1,NC_007677.1_WP_112903697.1,yellow,-0.353238045942426,0.179567055763612,7956.979495159077,-0.18315787813922782,0.03870777353693002,DUF3467 domain-containing protein,NA,NA
NC_007677.1_WP_013062328.1,NC_007677.1_WP_013062328.1,pink,-0.781160985218815,3.5330614715329e-4,706.7968233058771,-0.3276527229977152,0.0031172484012838416,DUF5615 family PIN-like protein,NA,NA
NC_007677.1_WP_164923470.1,NC_007677.1_WP_164923470.1,red,-0.0821046748685912,0.762432106184544,6660.655191926671,-0.05812476267197513,0.6956825383948543,hypothetical protein,NA,NA
NC_007677.1_WP_112903729.1,NC_007677.1_WP_112903729.1,blue,0.241042512353051,0.368480866544668,2579.2444480282297,0.18516016999626037,0.05030336321186061,thymidine phosphorylase,NA,2.4.2.4
NC_007677.1_WP_103015636.1,NC_007677.1_WP_103015636.1,green,-0.0281424440555362,0.917599558335251,649.4503184574064,-0.036241695473691896,0.8409442680409381,GNAT family N-acetyltransferase,NA,2.3.1.-
NC_007677.1_WP_011404267.1,NC_007677.1_WP_011404267.1,turquoise,-0.47872053704246,0.0606634313480355,1878.682330389768,-0.10094780427567339,0.22587868495869629,hypothetical protein,NA,NA
NC_007677.1_WP_011404985.1,NC_007677.1_WP_011404985.1,blue,0.679292019598049,0.00380199388675201,1743.8569429651775,0.24068269491738836,0.016496711713709682,Na-K-Cl cotransporter,NA,NA
NC_007677.1_WP_043552785.1,NC_007677.1_WP_043552785.1,turquoise,-0.629406072852845,0.00898889847095687,3929.1317170381344,-0.4951374245700858,9.808244431562874e-5,histidine triad nucleotide-binding protein,NA,NA
NC_007677.1_WP_011403921.1,NC_007677.1_WP_011403921.1,turquoise,-0.85382480819744,2.57473667836326e-5,5657.055684567689,-0.3935965227856642,3.832963519534473e-6,cyclic pyranopterin monophosphate synthase MoaC,moaC,4.6.1.17
NC_007677.1_WP_231847133.1,NC_007677.1_WP_231847133.1,turquoise,-0.681638696846077,0.00363702167791524,2764.4361888641515,-0.21780859051942503,0.0037524997479448704,UDP-N-acetylmuramate dehydrogenase,murB,1.3.1.98
NC_007677.1_WP_011404869.1,NC_007677.1_WP_011404869.1,blue,0.635226590409638,0.00819098027939265,11900.827285385221,0.5281781306442708,2.04773942902418e-5,cytochrome c biogenesis protein CcsA,ccsA,NA
NC_007677.1_WP_118828852.1,NC_007677.1_WP_118828852.1,yellow,0.204680677529982,0.447006422383822,8083.726663940278,-0.014955400655845745,0.9295518891721829,pitrilysin family protein,NA,NA
NC_007677.1_WP_011404702.1,NC_007677.1_WP_011404702.1,turquoise,-0.655552144450646,0.00583396100764096,2015.8481586156533,-0.13854144712029948,0.06135052870740709,energy transducer TonB,NA,NA
NC_007677.1_WP_112903699.1,NC_007677.1_WP_112903699.1,turquoise,-0.816466263604411,1.1403567181177e-4,13328.094038953237,-0.3650379155801578,5.8110918220639335e-6,cystathionine beta-synthase,NA,4.2.1.22
NC_007677.1_WP_043552510.1,NC_007677.1_WP_043552510.1,brown,0.913841634863395,7.50685306028444e-7,2163.339252573145,0.39445508515112965,9.94116619072413e-7,ABC transporter ATP-binding protein,NA,NA
NC_007677.1_WP_118841308.1,NC_007677.1_WP_118841308.1,tan,0.35901404563559,0.172059617342389,291.2244565715289,0.05502100530144594,0.7521628387975757,DUF3124 domain-containing protein,NA,NA
NC_007677.1_WP_013062194.1,NC_007677.1_WP_013062194.1,turquoise,-0.642730594039547,0.0072462502085473704,3765.376508931476,-0.38254298328218833,3.092658149081651e-4,MFS transporter,NA,NA
NC_007677.1_WP_164923445.1,NC_007677.1_WP_164923445.1,grey,0.116812591777947,0.666593271465423,533.0829357303924,-0.018845889113789392,0.9097615447438158,HNH endonuclease,NA,NA
NC_007677.1_WP_011405267.1,NC_007677.1_WP_011405267.1,blue,0.551362111616488,0.0268369547400105,7996.642056569176,0.3982397425011764,6.145260980007371e-4,recombination mediator RecR,NA,NA
NC_007677.1_WP_011403412.1,NC_007677.1_WP_011403412.1,blue,0.561635853908962,0.0235758815714193,7341.1788241483155,0.21104644826547544,0.04872709415119816,RNA-guided endonuclease TnpB family protein,NA,NA
NC_007677.1_WP_011403802.1,NC_007677.1_WP_011403802.1,blue,0.438724912070091,0.0891312579770271,6047.391371751949,0.37679815018695634,0.023288978217288248,50S ribosomal protein L16,rplP,NA
NC_007677.1_WP_231847121.1,NC_007677.1_WP_231847121.1,pink,-0.153728546556824,0.569742745115757,2828.3698907413273,-0.053945825127325576,0.604234679950167,hypothetical protein,NA,NA
NC_007677.1_WP_011404345.1,NC_007677.1_WP_011404345.1,turquoise,-0.551277222921205,0.0268652644377083,4154.155223526865,-0.4897419078261574,0.0013014715796891352,DUF1232 domain-containing protein,NA,NA
NC_007677.1_WP_237701732.1,NC_007677.1_WP_237701732.1,blue,0.481892598973534,0.0587350359991973,1718.3982347217125,0.36594958356972196,0.0060465277143177615,CaiB/BaiF CoA-transferase family protein,NA,NA
NC_007677.1_WP_011404412.1,NC_007677.1_WP_011404412.1,greenyellow,0.0264066546985149,0.922667278118314,2490.940738087443,0.05015060354089243,0.6006305561078661,indole-3-glycerol phosphate synthase TrpC,trpC,4.1.1.48
NC_007677.1_WP_043552146.1,NC_007677.1_WP_043552146.1,brown,0.635265595124363,0.0081858295240495,1380.507151732745,0.33397157430495167,0.044322549589108313,peptide-methionine (S)-S-oxide reductase MsrA,msrA,1.8.4.11
NC_007677.1_WP_112904229.1,NC_007677.1_WP_112904229.1,turquoise,-0.848774523438756,3.22011222861984e-5,8384.835933723922,-0.16454253314609404,0.005188256731648987,isoprenyl transferase,NA,NA
NC_007677.1_WP_011404867.1,NC_007677.1_WP_011404867.1,magenta,-0.309030518077147,0.244166160303478,2620.6246174909097,-0.05180781514310604,0.7194583072606429,hypothetical protein,NA,NA
NC_007677.1_WP_011404896.1,NC_007677.1_WP_011404896.1,blue,0.402353707191977,0.122341858847198,1847.9503697951639,0.11545064586291752,0.10084718312331903,AAA family ATPase,NA,NA
NC_007677.1_WP_051010918.1,NC_007677.1_WP_051010918.1,purple,0.288855007131707,0.277905692142015,7783.89982090779,0.09660008058456901,0.8397003827736736,hypothetical protein,NA,NA
NC_007677.1_WP_011404120.1,NC_007677.1_WP_011404120.1,red,-0.557915394097211,0.0247195098460656,4013.014204496436,-0.2616013560649161,0.021535963208875734,PLP-dependent aspartate aminotransferase family protein,NA,NA
NC_007677.1_WP_011404248.1,NC_007677.1_WP_011404248.1,brown,0.880450888790428,6.78419646751921e-6,1404.867608965267,0.7255824692245876,3.4858532073795786e-9,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,miaA,2.5.1.75
NC_007677.1_WP_043551648.1,NC_007677.1_WP_043551648.1,green,-0.0477581144105643,0.860580442938633,1105.8143130135654,0.056089442434297455,0.6799608552586354,metal-sensitive transcriptional regulator,NA,NA
NC_007677.1_WP_011405547.1,NC_007677.1_WP_011405547.1,blue,0.793906985269212,2.4076433655659e-4,2286.4374103654295,0.5509066209428992,4.86336696630642e-6,glycoside hydrolase family 3 N-terminal domain-containing protein,NA,NA
NC_007677.1_WP_011405101.1,NC_007677.1_WP_011405101.1,brown,0.586148825371009,0.0170238260664521,3089.747502394649,0.07163205642444348,0.29271164987427395,penicillin-binding protein 2,mrdA,3.4.16.4
NC_007677.1_WP_011404040.1,NC_007677.1_WP_011404040.1,purple,0.633401036423903,0.00843494163588448,923.6904653121019,0.31629205219222706,0.0361981724016586,four helix bundle protein,NA,NA
NC_007677.1_WP_011404039.1,NC_007677.1_WP_011404039.1,brown,0.924731517166464,3.00260247169305e-7,2781.5849176177758,0.49378296386998294,4.328929701933174e-9,uracil phosphoribosyltransferase,upp,2.4.2.9
NC_007677.1_WP_011404488.1,NC_007677.1_WP_011404488.1,black,0.631017795540158,0.00876205165973214,3062.756563231118,0.42074101080163545,4.738091308056321e-4,oxidoreductase,NA,NA
NC_007677.1_WP_011403174.1,NC_007677.1_WP_011403174.1,grey,0.0685205258080937,0.800929192640376,29001.528487363106,-0.05071294399337519,0.5086730262290021,"NADH dehydrogenase (quinone) subunit D",nuoD,7.1.1.-
NC_007677.1_WP_231847134.1,NC_007677.1_WP_231847134.1,turquoise,-0.698623244109591,0.0026069496456216,2691.605763379391,-0.32580435284025544,5.640569559521173e-4,hypothetical protein,NA,NA
NC_007677.1_WP_237702053.1,NC_007677.1_WP_237702053.1,brown,0.343500060432027,0.192707084028408,263.1675525024927,0.162924700289417,0.32382770668343347,methyl-accepting chemotaxis protein,NA,NA
NC_007677.1_WP_103015638.1,NC_007677.1_WP_103015638.1,turquoise,-0.751750065594588,7.8441623354233e-4,13048.78451348048,-0.4661400158826137,1.8955282661568485e-5,energy transducer TonB,NA,NA
NC_007677.1_WP_164923533.1,NC_007677.1_WP_164923533.1,grey,-0.166323148477982,0.538133414970526,1054.7577976001176,-0.0094351105546842,0.9360975164756827,PorV/PorQ family protein,NA,NA
NC_007677.1_WP_011403801.1,NC_007677.1_WP_011403801.1,blue,0.347007689686084,0.187903855371065,29697.73604320178,0.33596243128112563,0.05980894897892075,30S ribosomal protein S3,rpsC,NA
NC_007677.1_WP_011404984.1,NC_007677.1_WP_011404984.1,black,0.670472775354343,0.00447662118632355,2172.0699376586153,0.3060300001395855,0.00210716341854356,amino acid permease,NA,NA
NC_007677.1_WP_011404251.1,NC_007677.1_WP_011404251.1,yellow,0.0435697356391207,0.872710375471384,3171.2318950393483,-0.049657149412149416,0.7324813730313356,"NAD(P)/FAD-dependent oxidoreductase",NA,NA
NC_007677.1_WP_011404536.1,NC_007677.1_WP_011404536.1,brown,0.909392286725826,1.05505070661394e-6,686.4107050014013,0.4893493244438449,9.806186578256262e-9,hypothetical protein,NA,NA
